actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
251,PT03M13.00S,2023-05-12T00:31:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,34,46,2023-05-12T00:31:59Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,250.0,,,,,,,,,,,,,,,
252,PT03M13.00S,2023-05-12T00:31:57.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,34,46,2023-05-12T00:32:02Z,2500000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right Center,2530.0,,,,,,,,,,,,,,,,,,,
253,PT03M13.00S,2023-05-12T00:32:02.5Z,2,REGULAR,substitution,out,[],202699,,,1610612755,34,46,2023-05-12T00:32:06Z,2510000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M13.00S,2023-05-12T00:32:02.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,34,46,2023-05-12T00:32:06Z,2520000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M00.00S,2023-05-12T00:32:25.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200782,5.962549277266746,2.941176470588232,1610612755,34,46,2023-05-12T00:32:29Z,2530000,False,235.0,4.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,23.53,Missed,,,,,,,,,,,,,,,,
256,PT02M57.00S,2023-05-12T00:32:28.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,34,46,2023-05-12T00:32:29Z,2540000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,255.0,7.0,6.0,1.0,,,,,,,,,,,,
257,PT02M46.00S,2023-05-12T00:32:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.85742444152432,56.372549019607845,1610612738,34,48,2023-05-12T00:32:42Z,2550000,False,32.0,80.0,1,right,M. Smart 8' fadeaway Jump Shot (13 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,8.65,Made,,,,,,,,,13.0,J. Tatum,1628369.0,6.0,,,,
259,PT02M34.00S,2023-05-12T00:32:50.6Z,2,REGULAR,3pt,Jump Shot,[],201935,28.43298291721419,80.3921568627451,1610612755,34,48,2023-05-12T00:32:57Z,2570000,False,-152.0,215.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,26.31,Missed,,,,,,,,,,,,,,,,
260,PT02M32.00S,2023-05-12T00:32:52.6Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,34,48,2023-05-12T00:32:57Z,2580000,False,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,
261,PT02M22.00S,2023-05-12T00:33:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,6.225361366622863,49.26470588235294,1610612755,36,48,2023-05-12T00:33:08Z,2590000,False,4.0,6.0,1,left,J. Embiid driving finger roll Layup (10 PTS),[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,0.7,Made,,,,,,,,,10.0,,,,,,,
262,PT02M21.00S,2023-05-12T00:33:11.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,36,48,2023-05-12T00:33:11Z,2600000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M21.00S,2023-05-12T00:36:03.8Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,36,48,2023-05-12T00:36:30Z,2610000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M21.00S,2023-05-12T00:36:03.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,36,48,2023-05-12T00:36:30Z,2620000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT01M59.00S,2023-05-12T00:37:06.5Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,36,48,2023-05-12T00:37:11Z,2630000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1629001]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Melton,1629001.0,,
266,PT01M59.00S,2023-05-12T00:37:06.5Z,2,REGULAR,steal,,[],1629001,,,1610612755,36,48,2023-05-12T00:37:08Z,2640000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
267,PT01M57.00S,2023-05-12T00:37:11.7Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612755,36,48,2023-05-12T00:37:26Z,2650000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Maxey 2 FT),"[1627759, 1630178]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,2.0,0.0,Maxey,1630178.0,,,,,,,,
269,PT01M57.00S,2023-05-12T00:37:37.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630178,,,1610612755,37,48,2023-05-12T00:37:37Z,2670000,False,,,0,,T. Maxey Free Throw 1 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
270,PT01M57.00S,2023-05-12T00:37:53.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630178,,,1610612755,38,48,2023-05-12T00:37:53Z,2680000,False,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,
271,PT01M42.00S,2023-05-12T00:38:10.6Z,2,REGULAR,3pt,Jump Shot,[],201143,70.22010512483574,21.813725490196077,1610612738,38,48,2023-05-12T00:38:15Z,2690000,False,-141.0,227.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,26.75,Missed,,,,,,,,,,,,,,,,
272,PT01M38.00S,2023-05-12T00:38:14.6Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,38,48,2023-05-12T00:38:15Z,2700000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,271.0,4.0,4.0,0.0,,,,,,,,,,,,
273,PT01M17.00S,2023-05-12T00:38:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,10.167542706964511,49.754901960784316,1610612755,40,48,2023-05-12T00:38:39Z,2710000,False,1.0,43.0,1,left,J. Embiid floating Jump Shot (12 PTS) (P. Tucker 1 AST),"[203954, 200782]",1610612755.0,PHI,floating,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,4.31,Made,,,,,,,,,12.0,P. Tucker,200782.0,1.0,,,,
275,PT00M57.80S,2023-05-12T00:38:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,82.83508541392904,52.94117647058824,1610612738,40,48,2023-05-12T00:38:58Z,2730000,False,15.0,109.0,1,right,MISS J. Tatum 10' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,10.99,Missed,,,,,,,,,,,,,,,,
276,PT00M55.80S,2023-05-12T00:38:57.6Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,48,2023-05-12T00:38:58Z,2740000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,275.0,3.0,3.0,0.0,,,,,,,,,,,,
277,PT00M36.10S,2023-05-12T00:39:17.2Z,2,REGULAR,3pt,Jump Shot,[],200782,4.12286465177398,95.34313725490196,1610612755,40,48,2023-05-12T00:39:22Z,2750000,False,-227.0,-14.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,22.71,Missed,,,,,,,,,,,,,,,,
278,PT00M32.80S,2023-05-12T00:39:20.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,40,48,2023-05-12T00:39:20Z,2760000,False,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,,
279,PT00M31.30S,2023-05-12T00:39:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,95.05584756898817,49.50980392156863,1610612738,40,50,2023-05-12T00:39:27Z,2770000,False,-2.0,-6.0,1,right,M. Smart running Layup (15 PTS),[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,0.65,Made,,,,,,,,,15.0,,,,,,,
280,PT00M06.80S,2023-05-12T00:39:51.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,20.68002628120894,5.392156862745097,1610612755,43,50,2023-05-12T00:39:54Z,2780000,False,223.0,142.0,1,left,T. Maxey 26' 3PT  (15 PTS) (J. Harden 3 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.43,Made,,,,,,,,,15.0,J. Harden,201935.0,3.0,,,,
282,PT00M00.90S,2023-05-12T00:40:06.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,64.30683311432327,66.66666666666667,1610612738,43,50,2023-05-12T00:40:17Z,2800000,False,83.0,283.0,1,right,MISS J. Tatum 29' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,29.5,Missed,,,,,,,,,,,,,,,,
283,PT00M00.90S,2023-05-12T00:40:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,43,50,2023-05-12T00:40:17Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,282.0,,,,,,,,,,,,,,,
284,PT00M00.00S,2023-05-12T00:40:16.9Z,2,REGULAR,period,end,[],0,,,1610612738,43,50,2023-05-12T00:40:16Z,2820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2023-05-12T00:51:40.1Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612738,43,50,2023-05-12T00:56:17Z,2830000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2023-05-12T00:51:40.1Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612738,43,50,2023-05-12T00:56:17Z,2840000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2023-05-12T00:56:45.3Z,3,REGULAR,period,start,[],0,,,1610612738,43,50,2023-05-12T00:56:45Z,2850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT11M46.00S,2023-05-12T00:56:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.4881734559789805,48.28431372549019,1610612738,43,52,2023-05-12T00:57:03Z,2860000,False,9.0,8.0,1,left,J. Brown driving Layup (13 PTS) (R. Williams III 1 AST),"[1627759, 1629057]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,1.21,Made,,,,,,,,,13.0,R. Williams III,1629057.0,1.0,,,,
290,PT11M19.00S,2023-05-12T00:57:25.3Z,3,REGULAR,2pt,Jump Shot,[],203954,87.30289093298292,29.90196078431373,1610612755,43,52,2023-05-12T00:57:34Z,2880000,False,-100.0,67.0,1,right,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,12.07,Missed,,,,,,,,,,,,,,,,
291,PT11M15.00S,2023-05-12T00:57:29.3Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,43,52,2023-05-12T00:57:34Z,2890000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,290.0,4.0,3.0,1.0,,,,,,,,,,,,
292,PT11M06.00S,2023-05-12T00:57:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,9.773324572930349,50.0,1610612738,43,52,2023-05-12T00:57:44Z,2900000,False,0.0,39.0,1,left,MISS R. Williams III Layup - blocked,"[1629057, 202699]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,,,,,,,,,,,Harris,202699.0
293,PT11M06.00S,2023-05-12T00:57:37.9Z,3,REGULAR,block,,[],202699,,,1610612738,43,52,2023-05-12T00:57:40Z,2910000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT11M03.00S,2023-05-12T00:57:40.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,43,52,2023-05-12T00:57:44Z,2920000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,292.0,4.0,3.0,1.0,,,,,,,,,,,,
295,PT11M02.00S,2023-05-12T00:57:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.61038107752957,52.205882352941174,1610612755,45,52,2023-05-12T00:57:50Z,2930000,False,11.0,8.0,1,right,T. Maxey running finger roll Layup (17 PTS) (J. Harden 4 AST),"[1630178, 201935]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,1.34,Made,,,,,,,,,17.0,J. Harden,201935.0,4.0,,,,
297,PT10M50.00S,2023-05-12T00:57:53.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,25.673455978975028,91.17647058823529,1610612738,45,52,2023-05-12T00:57:59Z,2950000,False,-206.0,189.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,27.94,Missed,,,,,,,,,,,,,,,,
298,PT10M48.00S,2023-05-12T00:57:55.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,45,52,2023-05-12T00:57:59Z,2960000,False,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,297.0,5.0,5.0,0.0,,,,,,,,,,,,
299,PT10M36.00S,2023-05-12T00:58:08.2Z,3,REGULAR,3pt,Jump Shot,[],200782,93.47897503285151,3.4313725490196134,1610612755,48,52,2023-05-12T00:58:19Z,2970000,False,-233.0,9.0,1,right,P. Tucker 3PT  (8 PTS) (J. Embiid 1 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,23.3,Made,,,,,,,,,8.0,J. Embiid,203954.0,1.0,,,,
301,PT10M22.00S,2023-05-12T00:58:25.3Z,3,REGULAR,foul,personal,[],202699,,,1610612738,48,52,2023-05-12T00:58:33Z,2990000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1628369]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,2714.0,,,,,,,,1.0,0.0,Tatum,1628369.0,,,,,,,,
303,PT10M10.00S,2023-05-12T00:58:57.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.408015768725363,49.01960784313726,1610612738,48,54,2023-05-12T00:59:02Z,3010000,False,5.0,17.0,1,left,R. Williams III alley-oop DUNK (6 PTS) (M. Smart 1 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,1.78,Made,,,,,,,,,6.0,M. Smart,203935.0,1.0,,,,
305,PT09M56.00S,2023-05-12T00:59:10.7Z,3,REGULAR,3pt,Jump Shot,[],200782,89.14257555847568,4.901960784313729,1610612755,48,54,2023-05-12T00:59:15Z,3030000,False,-225.0,50.0,1,right,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,23.09,Missed,,,,,,,,,,,,,,,,
306,PT09M53.00S,2023-05-12T00:59:13.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,48,54,2023-05-12T00:59:16Z,3040000,False,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,305.0,6.0,6.0,0.0,,,,,,,,,,,,
307,PT09M38.00S,2023-05-12T00:59:28.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.962549277266746,54.90196078431372,1610612738,48,54,2023-05-12T00:59:34Z,3050000,False,-25.0,4.0,1,left,MISS R. Williams III alley-oop DUNK - blocked,"[1629057, 203954]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,,,,,,,,,,,Embiid,203954.0
308,PT09M38.00S,2023-05-12T00:59:28.6Z,3,REGULAR,block,,[],203954,,,1610612738,48,54,2023-05-12T00:59:30Z,3060000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT09M36.00S,2023-05-12T00:59:30.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,48,54,2023-05-12T00:59:34Z,3070000,False,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,307.0,5.0,3.0,2.0,,,,,,,,,,,,
310,PT09M35.00S,2023-05-12T00:59:34.1Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612738,48,54,2023-05-12T00:59:39Z,3080000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Williams III 2 FT),"[203954, 1629057]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,2.0,0.0,Williams III,1629057.0,,,,,,,,
312,PT09M35.00S,2023-05-12T01:00:06.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629057,,,1610612738,48,55,2023-05-12T01:00:06Z,3100000,False,,,0,,R. Williams III Free Throw 1 of 2 (7 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,
313,PT09M35.00S,2023-05-12T01:00:25.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629057,,,1610612738,48,56,2023-05-12T01:00:25Z,3110000,False,,,0,,R. Williams III Free Throw 2 of 2 (8 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,
314,PT09M16.00S,2023-05-12T01:00:45.7Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,48,56,2023-05-12T01:00:49Z,3120000,False,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1628369]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Tatum,1628369.0,,
315,PT09M16.00S,2023-05-12T01:00:45.7Z,3,REGULAR,steal,,[],1628369,,,1610612738,48,56,2023-05-12T01:00:47Z,3130000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
316,PT09M11.00S,2023-05-12T01:00:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201143,9.379106438896187,50.245098039215684,1610612738,48,58,2023-05-12T01:00:59Z,3140000,False,-1.0,36.0,1,left,A. Horford running Layup (2 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,3.57,Made,,,,,,,,,2.0,M. Smart,203935.0,2.0,,,,
318,PT09M10.00S,2023-05-12T01:00:57.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,48,58,2023-05-12T01:00:57Z,3160000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT09M10.00S,2023-05-12T01:03:36.4Z,3,REGULAR,substitution,out,[],200782,,,1610612755,48,58,2023-05-12T01:03:44Z,3170000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT09M10.00S,2023-05-12T01:03:36.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,48,58,2023-05-12T01:03:44Z,3180000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT08M52.00S,2023-05-12T01:04:51.9Z,3,REGULAR,2pt,Jump Shot,[],203954,74.81931668856767,50.98039215686275,1610612755,50,58,2023-05-12T01:04:56Z,3190000,False,5.0,184.0,1,right,J. Embiid 18' Jump Shot (14 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,18.43,Made,,,,,,,,,14.0,J. Harden,201935.0,5.0,,,,
323,PT08M34.00S,2023-05-12T01:05:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.722076215505908,50.245098039215684,1610612738,50,60,2023-05-12T01:05:15Z,3210000,False,-1.0,29.0,1,left,J. Tatum driving finger roll Layup (3 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,2.95,Made,,,,,,,,,3.0,,,,,,,
324,PT08M23.00S,2023-05-12T01:05:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.66162943495401,52.450980392156865,1610612755,52,60,2023-05-12T01:05:30Z,3220000,False,12.0,-2.0,1,right,J. Harden driving finger roll Layup (8 PTS),[201935],1610612755.0,PHI,driving finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,1.25,Made,,,,,,,,,8.0,,,,,,,
325,PT08M23.00S,2023-05-12T01:05:25.1Z,3,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612755,52,60,2023-05-12T01:05:29Z,3230000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Harden 1 FT),"[1627759, 201935]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2530.0,,,,,,,,3.0,0.0,Harden,201935.0,,,,,,,,
327,PT08M23.00S,2023-05-12T01:05:54.1Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,53,60,2023-05-12T01:05:54Z,3250000,False,,,0,,J. Harden Free Throw 1 of 1 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
328,PT08M08.00S,2023-05-12T01:06:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,16.343626806833115,49.26470588235294,1610612738,53,60,2023-05-12T01:06:15Z,3260000,False,4.0,101.0,1,left,MISS M. Smart 10' turnaround fadeaway Shot,[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,10.12,Missed,,,,,,,,,,,,,,,,
329,PT08M06.00S,2023-05-12T01:06:12.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,53,60,2023-05-12T01:06:15Z,3270000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,328.0,6.0,6.0,0.0,,,,,,,,,,,,
330,PT07M42.00S,2023-05-12T01:06:36.7Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,53,60,2023-05-12T01:06:40Z,3280000,False,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 201143]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,Horford,201143.0,,
331,PT07M42.00S,2023-05-12T01:06:36.7Z,3,REGULAR,steal,,[],201143,,,1610612738,53,60,2023-05-12T01:06:38Z,3290000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
332,PT07M38.00S,2023-05-12T01:06:40.8Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,53,60,2023-05-12T01:06:45Z,3300000,False,,,0,,J. Brown lost ball TURNOVER (3 TO),"[1627759, 1630178]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,Maxey,1630178.0,,
333,PT07M38.00S,2023-05-12T01:06:40.8Z,3,REGULAR,steal,,[],1630178,,,1610612755,53,60,2023-05-12T01:06:42Z,3310000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
